th_10,th_20,th_30,th_40,th_50,buffer,cdn_count,bit_rate,qoe_label
626.1142697487574,633.6266429088939,651.1555136158795,643.912512158198,589.7102022657567,2.3952853088721033,50,2,-1.3151190018382692
619.4902177195826,603.9423408263142,617.7265815511707,604.5006885702276,564.9089590086812,0.8800000000000002,50,1,-8.268034023691673
545.7990100989479,672.1631918379696,657.1077153257925,631.0431904009304,668.7170811936763,2.0426201015765564,51,0,-0.05344746749602169
611.8937946186087,611.8937946186087,647.3005946081731,647.3005946081731,633.4870355801647,2.623201739163566,50,3,-13.196386640254227
626.3295414041964,563.3203643302121,610.7435885375475,557.9217881526595,574.5830823346511,1.800000000000001,51,1,-3.473893874312879
665.8778870804119,609.4902289969957,611.6783598502481,612.5419587750023,600.0881569658115,2.0065491632203867,50,1,-5.5367529556376756
513.0287871186183,563.0142076457504,596.7887983173116,599.4799768069568,567.9960116955808,0.46469691082499026,51,2,-7.740590422073442
592.1113667528998,572.4767386688392,613.9721097221866,625.3592368991314,617.3357527590823,2.000000000000001,50,0,-8.913118916579732
555.2344177480519,561.9243740379862,566.3843448979424,622.416025573296,624.9887277587917,2.627218841296878,51,3,-6.770946541468207
607.482395530915,624.4144989135552,654.2421128196503,609.3800197777233,632.1906410759798,2.000000000000001,50,3,-7.068529099508118
611.0986373794155,597.1828933375762,572.0608080514087,511.2482331744692,628.6311000478952,0.32,51,1,-4.426203849361917
552.7341357635139,621.8793877194147,580.0444932642711,554.8115395122236,595.7502646938078,2.02837812430766,50,2,-5.903041771613286
567.5990419240795,609.0042502054396,672.0154744034896,649.4023649539779,636.3741829152738,0.47291497152969153,51,0,-0.687610786568431
581.3450846243785,587.1249947683793,590.9782681977132,669.8000430662548,675.5525520528058,0.7644445064430997,50,2,-4.364559777184237
622.5295146837836,715.6471686014271,637.7209298598352,655.2754855154958,579.3246385906513,2.000000000000001,50,2,-6.539238964293119
511.63362233828485,597.2726438045968,586.65842774059,567.0921329419311,562.9849505903608,1.2732184455655937,51,0,-0.4705370658910728
618.8963622267465,624.0682100776557,644.7556014812926,644.7556014812926,620.4112667575051,1.9777664983717473,50,2,0.6320520208504312
636.5867567068393,617.0718607177954,571.8388742560683,556.6137277173791,583.3169455144263,0.2,50,1,-8.94877261258861
529.5525620224746,558.5951870388694,571.9533313368089,592.482402530755,654.317575007592,1.9620694524013191,51,2,1.2396955825073808
593.0574171384887,587.1111216398372,582.821377155563,592.6322664248837,592.3601200692864,0.896142856193449,50,3,-3.14511190594548
643.6376634335409,593.7928156856663,605.2529068350417,582.6284408739986,570.0648662340561,2.000000000000001,50,1,-6.282814707107448
597.1106368981743,572.5900659447564,559.4907493922169,563.6742038032552,582.0712392753933,1.1379828798869023,51,1,0.10689453535937993
594.0864800555489,626.8188779884314,644.8838346255473,582.7358860456523,631.1125061311719,0.36,50,1,-10.103146294371577
631.7353356478318,564.9852061419683,545.7940472267421,559.8772620701144,587.7469084440245,1.7604155137027888,51,2,-2.3098325573726215
586.3124130507887,604.921339477322,605.3654976512631,547.572104627791,657.8247808468959,1.2800000000000005,50,1,-2.7759776247054804
637.1930946382782,640.6818357217192,590.9047471002312,611.8572260755891,643.8481207123331,1.908793173755031,50,2,-5.933695333030214
575.9169290917805,569.4310329060602,638.9277470258202,680.263492989161,580.1717581157194,0.6,51,3,-6.94217923960343
605.8177736514243,593.576967396478,533.256156404175,567.7615414431351,607.5311854319427,1.0782270717836409,50,1,-9.498213376864502
595.4502832076528,602.3441146940106,526.8820332831776,582.0966333420452,585.7573206492604,1.920000000000001,51,0,-2.283702290667828
530.6063646280073,593.9953854764847,657.384406324962,593.215398278556,539.3798146612125,2.5962200766193986,50,1,-6.463032909599415
701.5289563765447,633.2124293481401,636.2261501305077,640.3166265539771,655.1579196774862,1.7613751869714334,51,1,0.4125613403976433
558.8309596857939,556.4816452999031,683.2547800492518,637.7772892485247,603.6644493874571,0.7477417322536907,50,1,-4.549245666130013
588.4332080194872,591.7023374212087,591.7436285404973,606.6175663692597,618.9617818868444,2.000000000000001,50,2,-6.1367259528077485
630.5598119424598,650.1566703238072,677.08309646832,643.76823029303,603.9212430321525,0.9367339158270606,51,2,-2.2248081247633844
566.5625876380424,580.0436305916958,559.3372255174661,712.8766911547774,596.0231695552471,1.6800000000000008,50,0,-1.5461698476075614
680.3418025536083,667.8993466855798,618.1295232134654,618.1295232134654,657.3224215509389,2.955273943216834,50,3,-3.1994449877232864
603.9264510445548,591.8252683892224,642.1360297011086,641.2850944391805,570.7157084860638,1.097013494511184,51,2,1.597672406005303
620.0970185873514,631.2107272182095,597.1255891298549,654.5495843380479,669.2970883408775,0.5483080989490156,50,1,-1.9315770245781032
596.8678483554262,612.8689736570911,658.0034103084965,629.1793513126422,616.1598703000587,2.000000000000001,50,3,0.18151850787215637
603.4243452198759,603.5351248240917,557.3204360585725,638.0895954823801,635.1958195907174,0.45280126269945775,50,0,-3.5403348421443197
571.8232301068163,674.8415877724135,674.8415877724135,616.1377206020876,571.2378718145607,2.000000000000001,50,2,-6.33519884413048
65.87697309994954,0.0,0.0,0.0,0.0,2.000000000000001,1,2,1.5456830371110708
634.067699722866,575.372561368404,604.4220860646168,630.4187955667935,588.0394831301381,0.859887453513353,50,2,-6.348365483949657
606.1158548081688,674.3480193615653,651.6461881112249,706.8773967620053,602.2615145976549,1.960000000000001,50,3,-6.896661800114887
627.7167445591292,605.8020841373376,544.2743764687082,588.1484429277427,535.2761649047494,0.32233757272271474,51,0,-1.8499653086888923
546.5663708801684,546.5663708801684,586.7372537302713,613.5178422970066,612.7455031584146,2.000000000000001,50,2,-0.8618648907799678
589.1254564506196,635.1233600276546,593.4374259524433,468.60192656763513,515.3805931551551,2.178179183107905,50,2,0.7163520072934989
614.4994610948053,595.7789350973464,558.5247591755426,596.3396522782534,601.751279797916,0.9444536708318187,50,2,-13.310812302484932
556.7576698617829,636.5648155668229,632.0599038656153,578.6110992883587,599.9905203208392,2.000000000000001,51,3,-2.142714006134903
628.5090434611059,565.668701088796,611.8765819097455,591.2016817492442,582.2528711430637,1.4000000000000006,50,0,-2.6445182369422784
603.845608957515,615.6983166928284,615.6983166928284,555.3278972751706,565.0876228781536,2.7426809612687517,50,0,-7.820342604512383
614.3753308808501,614.3753308808501,552.04936340238,525.3382344830355,555.8488683382845,3.4067202211088516,51,0,-0.7902183978901883
599.6742662003638,615.1040823295874,626.8419463725074,640.4708301456207,686.9252618023517,3.387540495696586,50,3,-2.4805494345882853
543.9422760844601,589.0601653342671,563.7487762216822,572.888460320706,586.0661182526825,1.0400000000000003,50,3,-12.219946108728141
663.3962245422987,659.0673200078928,581.891766928882,637.4405701657007,587.1021731457383,0.9534518756117629,51,2,-4.043311615484729
639.2928161654952,608.7686068179321,525.1390198752864,621.4463296520216,624.7345376458511,1.800000000000001,50,0,-3.005593518471817
598.0227527547521,605.3388648406852,612.6549769266182,608.8632479433129,606.787370638069,2.785790004826278,50,3,-8.83464009046727
584.2130740178957,562.7839001520194,589.5033612531349,622.7807553788979,630.019558218502,0.8400000000000002,51,3,-8.882462936456186
586.7133318459777,641.4379824150104,655.5513161802091,605.6506921871849,592.6577326910509,0.046956474479067055,50,3,-11.724283005585098
606.4424470377197,629.3546683289708,669.0259610942985,609.7915754850421,628.6146478889938,2.000000000000001,50,0,-12.196492013804606
589.7847688431797,551.7441026204253,600.3653797967237,589.5280452898975,535.878519754462,2.263553531305107,51,2,-3.1488512712151864
608.0742002005393,667.2131140565992,587.983341283264,624.0753006564698,620.7613981846674,0.28,50,1,-9.463399953484533
651.9361407271153,553.8796982469697,538.6831321650845,591.2441614969352,563.9232255621433,1.9988598174283412,50,3,-10.512589248409913
568.1710896004704,580.7939183905073,652.0926306861536,594.7870882749855,592.6526374796057,2.000000000000001,50,0,-12.987599907793935
557.235281303081,566.5132232700412,650.0147009726827,640.4677165224849,618.1914194720231,2.697738713905935,51,0,-5.277066712333826
658.5441459963812,635.6987128221718,601.4305630608576,549.434511863582,503.41814272998397,2.7046753171541633,50,0,-5.248156775282363
628.2649639126925,669.7499221869658,564.6487733609758,627.0829251066353,647.7290152832821,2.430240512322352,50,3,-14.9066864861791
553.5088868347157,578.7494905862866,564.5697182307202,623.9015108580301,620.1236359724642,1.880000000000001,51,3,-5.654915842675824
588.7807335081961,596.412280045578,593.643983805373,607.2228461047346,610.7736062011812,0.04,50,2,-9.512235045919796
589.6229641910523,630.1864830912192,700.382886203207,621.7453916002257,618.1655581797817,2.000000000000001,50,3,-13.214240941457998
603.9943167076509,580.5136606705958,568.4421336526027,609.5509198182854,613.3680046886773,1.3200000000000005,51,1,-7.634396330052545
598.5614829156419,625.0232373255259,589.4949161959828,611.0568409267141,620.2641906032717,2.07603267479298,50,0,-6.552720478595342
668.083681440372,608.1152134619377,608.1152134619377,626.9585125967263,624.2390225814379,2.7150960252956744,50,2,-10.938012212255812
635.2317672243372,615.4232714663134,610.2303095335017,690.5153815078838,673.7979056924171,1.5848100344441938,51,0,-5.541971344656956
635.4543252915607,655.444845863438,647.7598770332795,617.0200017126455,624.7205815932646,2.244652640875686,50,0,-5.569575145359437
622.7891029327321,622.7891029327321,588.2929298857943,536.5486703153872,552.227002407925,2.8340471075656906,50,3,-10.653394813217249
596.9705548960642,623.9181171564247,629.4445725839894,556.1054067468725,595.9480087391998,0.6,51,3,-12.379103566569288
582.571634022866,579.4032168960681,533.1386465404876,581.3323430033477,575.3291794356221,0.24656969080848495,50,2,-10.092947815159874
568.0433147181302,571.3969975291222,638.112131409505,532.7345296461665,580.4665236357907,2.000000000000001,50,3,-15.382658661685506
701.7249465968063,590.2931347791198,602.284691844304,566.0443836148143,594.30826522046,0.5599999999999999,51,0,-10.44734440731359
670.4034083227172,627.3151960286715,640.7086790188306,607.7737548735442,514.9013787061829,2.029071703803515,50,3,-14.134218958875326
672.8891929141835,555.8484871258241,623.6545455651997,527.0317466915831,600.9424243175861,1.6000000000000008,50,3,-21.23780164983417
631.2491759386999,574.6394090756652,591.9774795250489,598.1504764134955,599.2439443534421,0.8800000000000002,51,1,-12.293244117513064
640.7686238660801,602.8618264890183,643.0097603451031,589.3753217853459,563.5732194925388,1.6968097991635969,50,2,-12.110278476688428
631.9770372691196,643.8048225291848,605.0380187004438,620.9523918435247,638.4152313819395,1.2400000000000004,50,0,-12.300713936538973
608.6000845741636,626.7795065630154,651.8134371347176,663.5385400700892,653.4182151222393,2.1291503658829654,50,0,-15.960330337745358
638.663833158527,631.3880769000443,594.7621449013488,562.596586025993,570.1791300895391,1.6812307015338315,51,1,-8.917894625899441
658.3096929193509,615.3526210150975,578.7246944298508,520.4943779475273,607.7803173662223,0.48895431140094353,50,3,-19.097409325026337
555.4475069918244,602.1615957358559,588.5806039816232,640.3423089625019,603.1296098536329,2.000000000000001,50,3,-23.593881842612294
631.7718290419009,597.5332358580089,514.5703379191809,570.5255565714228,542.9784689624981,1.4800000000000006,51,1,-13.760199934252057
641.1766664512918,622.7971753946937,615.8686612760409,654.1688099701603,580.8809304920169,1.3538588829012923,50,3,-18.180246185895854
573.6390660021627,616.9088018980308,550.8400899866463,590.708020030791,576.9661173697654,1.960000000000001,50,0,-14.12343245187596
512.251654797228,579.2844206882966,598.8660397741828,604.160071720986,590.7259499896411,1.9267510990618057,50,3,-25.36234453692653
591.1394602704066,606.657290299866,600.8983825870833,628.246663950765,574.431491144244,1.800000000000001,51,1,-15.20562749248031
606.1682766453694,597.2499295783826,649.401325137649,596.232880105237,549.3944364728713,1.0411089702407117,50,1,-13.524085091880584
590.3044133259195,630.7931011777404,652.232728507422,625.0207104773708,645.6600251628854,0.15603297957156229,50,0,-17.377618208286993
578.8038018349667,556.8073001826041,571.3919417331704,589.9616305096174,634.1625753894814,2.000000000000001,50,2,-20.388500552041112
614.8549900675911,603.0457511541617,568.7101550796087,646.008090560849,654.0528456881125,0.28,51,1,-18.83607309329429
633.1150303760329,614.0036637660162,598.0693039357442,643.6973086368943,647.9128295653293,1.975410499907402,50,1,-13.979747461695524
637.0332564950567,646.1722110804753,582.7064333863134,548.4054519173338,611.1416798340754,0.9040699876462758,50,3,-21.68047446719632
591.2168540270475,600.0288180261224,646.9800111729143,619.9099770809723,597.3278702858145,1.960000000000001,50,2,-21.942655165079454
569.7138757305648,540.4491988395438,540.4491988395438,569.9923737133115,582.6537343734979,2.8731071086974165,51,2,-14.006936706010645
479.26475191168595,653.2876956289972,666.1342715590491,607.7305112122048,603.9288476640407,2.630781973044485,50,0,-15.371544993105012
597.8907340086411,597.8907340086411,605.6072689019727,675.0560829419576,655.4769498389305,3.7866389123332014,50,1,-14.712944215384027
673.5938692265555,673.5938692265555,673.5938692265554,669.0013267040622,624.6906730023242,4.465586062435345,50,3,-18.542819310155213
624.7217446268826,624.939905972301,633.9163724770503,631.4960334654243,600.1633875861651,1.0493817382174175,51,1,-16.95027294739327
590.085139439652,582.5232969628429,604.7481477553744,599.839640509374,597.6277069127283,0.8800000000000002,50,3,-18.746515187255092
621.6640597922554,589.6561723141622,595.0555368603121,629.7671613921718,633.7660108060605,1.1486426905108764,50,3,-23.1544795424208
600.0857128179796,602.2125259171646,619.7622285631218,616.7829674179123,623.9482631331178,1.960000000000001,50,0,-18.44400350877658
573.1876175336911,587.4389607551439,661.6935607987326,617.0116808725923,509.96717026980514,2.4602553840106105,50,0,-22.950464996849608
580.4255326838571,623.1395897089749,665.8536467340931,590.9513381718226,584.5982057282971,2.574162923747085,51,3,-18.36966027562656
604.9467432222806,623.2668522347597,603.6332446127464,561.2466337488864,639.093661236913,1.2400000000000004,50,3,-22.31996921254149
556.4103335977433,567.6362765498094,645.7329510958882,607.6445321397539,558.444892168466,0.32,50,2,-23.554095891934654
640.434637598022,603.8143075812317,581.5515506457824,585.8627761394093,645.1464149451416,1.9640409198972772,50,2,-23.331160519281962
520.2350591092263,570.9012033155446,601.4616436013541,572.4605103054512,659.4646295235451,0.982799156189955,51,2,-18.148332165567126
632.063224196529,486.46950156056255,638.8110647608829,596.1320719972543,612.6934549287301,0.64,50,3,-22.262713267707657
577.3973848719304,572.7481581797275,614.2219945253148,605.7284247216087,691.0376687118703,1.6932984343466726,50,2,-24.174793467095842
506.4789085699564,645.5277629950946,570.6868062954845,596.3143391335301,594.4615762393089,0.5682304145355634,51,1,-21.1413724450615
574.6477028353958,596.9459951213412,628.6632962400047,605.6114312536421,583.5067345396923,2.000000000000001,50,3,-17.715172436330246
599.7143288147392,626.3755524163639,651.2731964858491,636.387028690233,592.3053633205844,0.16,50,2,-22.247644931737526
637.0814526963512,634.5615427374764,617.8570560164048,571.4561159800787,552.7107630098792,1.9967127819094814,50,3,-26.05553416135306
588.8019309706025,624.1078337258803,636.8067055988732,573.0678928178191,546.4881470354884,1.0800000000000003,51,3,-22.31417543309515
591.1943465030233,571.3603830394916,603.8804014754542,575.8063554712612,576.4793560293584,1.2939163730418055,50,0,-20.057234453355424
518.5469439130887,492.07539479844064,607.9303197222972,636.8940509532614,637.3878129744519,1.840282628002737,50,2,-18.775262557423787
607.3940760181539,604.007985381019,582.622072368104,563.0554251926234,567.801244981895,0.5831259445009391,50,3,-23.30312156151408
553.2496785595187,679.0476299263083,622.3291504613903,614.5798375456234,644.3559147464794,2.000000000000001,50,2,-26.294486262463547
584.2545170975088,648.3602133069445,634.7879520896548,643.4624126568833,642.0280048434582,0.8453684924322651,51,3,-24.150397359464712
598.3653752898229,575.7911012631239,587.4782663751873,609.7423613179978,631.0697894888236,2.000000000000001,50,0,-21.696209483975977
595.6616725853158,568.8074630115054,558.2262852567216,558.2262852567216,554.1889850939829,2.6161788855284027,50,3,-22.997044354091205
602.7852205172076,600.8408548112403,594.0780630791456,606.1451221269942,605.4292754152104,1.3200000000000005,50,0,-29.66772009558743
662.6752702971032,662.6752702971032,613.0636051059653,634.0946777226844,615.3768881856205,2.2988025226472693,51,3,-20.391458266349606
614.1284235501336,633.9319946892762,568.2662533318816,568.0361767698832,605.6835601714268,0.64,50,0,-23.412567910202625
603.9060487862683,594.4244463758342,583.2896637743385,572.1548811728427,588.0483249343484,2.143660214842928,50,3,-21.41605555976692
601.0412473490799,607.8692785250812,638.047390795214,633.4791113827436,600.3367292463706,0.68,50,2,-25.139926519674564
632.4042285342664,621.1702561021858,540.5627608660128,572.4921751838917,534.0454339155519,1.8279121890096088,50,1,-27.51828796914792
612.1010370609271,655.6899324226026,627.4341403918668,643.5645371523095,552.8920982440034,1.0327368827730017,51,1,-21.060333754786097
568.7416943652689,631.3901231036908,673.0054154328693,690.8405407168028,582.226722518408,0.8868982712324764,50,0,-21.76153638492446
602.6115575319793,602.6115575319793,641.7791968512198,667.89095639738,657.9760301941689,1.8108788234035578,50,3,-25.00740265073609
517.8102754447542,655.2811194025654,640.8330275653573,578.9914457727327,541.3733752498199,1.6400000000000008,50,3,-29.497242880647583
641.321903737094,601.4764644197442,529.5707743037915,591.0175029009841,558.3889661726071,0.12,51,0,-23.410023323388188
599.3818687319947,597.4412781877446,597.4412781877446,597.4412781877446,597.468169340126,2.0719507582261474,50,0,-22.403081248335635
594.988194947674,594.988194947674,600.1013866681611,602.2927545483699,602.2927545483699,3.0899333377643377,50,3,-22.81408571451779
628.7498337676132,606.2382315688133,640.0550975572451,640.8690751419254,614.1462601742758,0.8800000000000002,50,3,-34.269792894226015
661.0442198328358,618.0056646245009,540.7783516464469,613.9683730569814,604.4479678608247,0.7868190040105735,51,1,-22.295828881164255
591.3485310795411,584.658260936472,607.7780591264128,547.7553850826407,565.259199269324,0.2457524087952829,50,2,-28.492000154922994
519.9149966168881,564.1948207158582,531.7813899243502,561.0818973083204,533.7681944132016,2.000000000000001,50,2,-23.804601310627646
547.7354847281769,531.1374471683993,533.5738641531524,559.2811461651502,596.27580112152,1.9675704807170418,50,0,-24.065536562392058
524.9405956943036,608.0805661467546,643.711982054948,627.5479363051907,613.3319877868686,2.796333525718279,50,0,-24.10536560439382
653.9178864586269,653.9178864586269,614.7188380755146,610.3633882551687,601.8211089990823,3.6269676780819906,50,0,-30.306822945345253
546.0362782473178,546.0362782473178,582.7806603442168,586.8633694660946,586.8633694660946,4.605953531427682,51,2,-21.669759948461962
648.3450041697654,611.2693330098549,608.972270889322,609.7849346460524,607.3786910608553,1.7369720860634508,50,3,-26.749466597217104
606.2200244307567,643.1101587784716,614.7950709579603,553.7965531947458,586.1145382648958,1.800000000000001,50,1,-24.82261741037419
